-6.850000000000000533e-02	5.686865719439474074e-09	6.936269228466295638e-09	8.231823353939012205e-09	8.954109259554258238e-09	9.892001292662068134e-09	1.044223107737009969e-08	1.084560644663712312e-08	9.272238882797004328e-09	7.041812602488149467e-09	5.551084645274135241e-09	6.363656233265075317e-09	6.704642903967369784e-09	7.493195513241944770e-09	8.041308972443745039e-09	7.369483003778064519e-09	7.433615413768778226e-09
-6.750000000000000444e-02	5.908228933389889100e-09	7.157632442416709837e-09	8.453186567889427231e-09	9.175472473504674918e-09	1.011336450661248316e-08	1.066359429132051637e-08	1.106696966058753980e-08	9.493602096747421008e-09	7.263175816438564492e-09	5.772447859224551094e-09	6.585019447215490342e-09	6.926006117917784810e-09	7.714558727192359795e-09	8.262672186394160065e-09	7.590846217728479545e-09	7.654978627719194079e-09
-6.650000000000000355e-02	5.753699917701596518e-09	7.003103426728418082e-09	8.298657552201133821e-09	9.020943457816381509e-09	9.958835490924189751e-09	1.050906527563222296e-08	1.091244064489924639e-08	9.339073081059127599e-09	7.108646800750271910e-09	5.617918843536258512e-09	6.430490431527197760e-09	6.771477102229493055e-09	7.560029711504068040e-09	8.108143170705866655e-09	7.436317202040186963e-09	7.500449612030902324e-09
-6.550000000000000266e-02	4.833702453858237476e-09	6.083105962885060694e-09	7.378660088357775606e-09	8.100945993973023294e-09	9.038838027080831535e-09	9.589067811788866397e-09	9.992443181055889827e-09	8.419075617215769383e-09	6.188649336906914522e-09	4.697921379692901951e-09	5.510492967683840372e-09	5.851479638386134839e-09	6.640032247660709825e-09	7.188145706862509267e-09	6.516319738196829575e-09	6.580452148187544108e-09
-6.450000000000000178e-02	3.823333168027996175e-09	5.072736677054818566e-09	6.368290802527533478e-09	7.090576708142781166e-09	8.028468741250590234e-09	8.578698525958625097e-09	8.982073895225648526e-09	7.408706331385528910e-09	5.178280051076672394e-09	3.687552093862659823e-09	4.500123681853598244e-09	4.841110352555893539e-09	5.629662961830467697e-09	6.177776421032267966e-09	5.505950452366587447e-09	5.570082862357302808e-09
-6.350000000000000089e-02	3.409296059466032197e-09	4.658699568492855002e-09	5.954253693965569914e-09	6.676539599580816775e-09	7.614431632688625843e-09	8.164661417396659051e-09	8.568036786663684135e-09	6.994669222823564519e-09	4.764242942514708003e-09	3.273514985300695018e-09	4.086086573291634680e-09	4.427073243993929148e-09	5.215625853268503306e-09	5.763739312470302748e-09	5.091913343804623056e-09	5.156045753795338417e-09
-6.250000000000000000e-02	2.514734727545697467e-09	3.764138236572519444e-09	5.059692362045234356e-09	5.781978267660481217e-09	6.719870300768291113e-09	7.270100085476324321e-09	7.673475454743348578e-09	6.100107890903228961e-09	3.869681610594372445e-09	2.378953653380359461e-09	3.191525241371298709e-09	3.532511912073594003e-09	4.321064521348168576e-09	4.869177980549968018e-09	4.197352011884287498e-09	4.261484421875003686e-09
-6.149999999999999911e-02	2.139168159081552662e-09	3.388571668108374226e-09	4.684125793581090379e-09	5.406411699196337240e-09	6.344303732304147136e-09	6.894533517012179516e-09	7.297908886279203773e-09	5.724541322439084984e-09	3.494115042130228054e-09	2.003387084916215070e-09	2.815958672907154318e-09	3.156945343609449612e-09	3.945497952884023771e-09	4.493611412085824868e-09	3.821785443420142694e-09	3.885917853410858881e-09
-6.049999999999999822e-02	1.960549603982434273e-09	3.209953113009255837e-09	4.505507238481971576e-09	5.227793144097219264e-09	6.165685177205027506e-09	6.715914961913061540e-09	7.119290331180085798e-09	5.545922767339967008e-09	3.315496487031109665e-09	1.824768529817096887e-09	2.637340117808035929e-09	2.978326788510331223e-09	3.766879397784904968e-09	4.314992856986705238e-09	3.643166888321024304e-09	3.707299298311740079e-09
-5.949999999999999734e-02	1.379594436246734888e-09	2.628997945273556659e-09	3.924552070746272811e-09	4.646837976361519672e-09	5.584730009469329568e-09	6.134959794177361948e-09	6.538335163444385378e-09	4.964967599604267416e-09	2.734541319295410073e-09	1.243813362081397295e-09	2.056384950072336337e-09	2.397371620774631631e-09	3.185924230049206617e-09	3.734037689251006473e-09	3.062211720585325126e-09	3.126344130576040900e-09
-5.850000000000000339e-02	1.116973829630826626e-09	2.366377338657648397e-09	3.661931464130364136e-09	4.384217369745611411e-09	5.322109402853420479e-09	5.872339187561453687e-09	6.275714556828477944e-09	4.702346992988359155e-09	2.471920712679502225e-09	9.811927554654892406e-10	1.793764343456428282e-09	2.134751014158723784e-09	2.923303623433298356e-09	3.471417082635098211e-09	2.799591113969416865e-09	2.863723523960132639e-09
-5.750000000000000250e-02	1.125631495167790186e-09	2.375035004194611957e-09	3.670589129667327696e-09	4.392875035282574970e-09	5.330767068390384039e-09	5.880996853098418074e-09	6.284372222365441504e-09	4.711004658525321887e-09	2.480578378216466199e-09	9.898504210024525935e-10	1.802422008993391635e-09	2.143408679695686516e-09	2.931961288970261502e-09	3.480074748172061358e-09	2.808248779506380838e-09	2.872381189497096199e-09
-5.650000000000000161e-02	7.765451693475310609e-10	2.025948678374352625e-09	3.321502803847068778e-09	4.043788709462316052e-09	4.981680742570125121e-09	5.531910527278158328e-09	5.935285896545181758e-09	4.361918332705062969e-09	2.131492052396207280e-09	6.407640951821936752e-10	1.453335683173132717e-09	1.794322353875427804e-09	2.582874963150002583e-09	3.130988422351802853e-09	2.459162453686121920e-09	2.523294863676837280e-09
-5.550000000000000072e-02	2.842331334997024733e-10	1.533636642526524141e-09	2.829190767999240087e-09	3.551476673614486947e-09	4.489368706722297257e-09	5.039598491430329637e-09	5.442973860697353067e-09	3.869606296857235105e-09	1.639180016548378383e-09	1.484520593343650617e-10	9.610236473253042326e-10	1.302010318027599320e-09	2.090562927302174306e-09	2.638676386503973748e-09	1.966850417838292815e-09	2.030982827829008589e-09
-5.449999999999999983e-02	1.506613206822928060e-10	1.400064829709114525e-09	2.695618955181830264e-09	3.417904860797077125e-09	4.355796893904886607e-09	4.906026678612920642e-09	5.309402047879944072e-09	3.736034484039825283e-09	1.505608203730968767e-09	1.488024651695542352e-11	8.274518345078945136e-10	1.168438505210189705e-09	1.956991114484764484e-09	2.505104573686564339e-09	1.833278605020883199e-09	1.897411015011598767e-09
-5.349999999999999895e-02	1.763593826408549913e-10	1.425762891667676866e-09	2.721317017140392605e-09	3.443602922755639879e-09	4.381494955863449361e-09	4.931724740571482569e-09	5.335100109838505999e-09	3.761732545998387209e-09	1.531306265689530694e-09	4.057830847551759910e-11	8.531498964664566472e-10	1.194136567168751838e-09	1.982689176443326824e-09	2.530802635645126266e-09	1.858976666979445747e-09	1.923109076970161107e-09
-5.249999999999999806e-02	2.066241190719654493e-11	1.270065920934018393e-09	2.565620046406734546e-09	3.287905952021981820e-09	4.225797985129790889e-09	4.776027769837824097e-09	5.179403139104847527e-09	3.606035575264729151e-09	1.375609294955872222e-09	-1.151186622581408537e-10	6.974529257327981750e-10	1.038439596435093159e-09	1.826992205709668145e-09	2.375105664911468208e-09	1.703279696245787068e-09	1.767412106236502635e-09
-5.149999999999999717e-02	-4.455116558977795218e-10	8.038918531290423526e-10	2.099445978601758402e-09	2.821731884217005263e-09	3.759623917324815158e-09	4.309853702032847539e-09	4.713229071299871796e-09	3.139861507459752593e-09	9.094352271508962841e-10	-5.812927300631169075e-10	2.312788579278221600e-10	5.722655286301172218e-10	1.360818137904692208e-09	1.908931597106492063e-09	1.237105628440811130e-09	1.301238038431526491e-09
-5.050000000000000322e-02	-3.822975162480066369e-10	8.671059927788151857e-10	2.162660118251531028e-09	2.884946023866777889e-09	3.822838056974587785e-09	4.373067841682620993e-09	4.776443210949644422e-09	3.203075647109525219e-09	9.726493668006691173e-10	-5.180785904133440743e-10	2.944929975775950707e-10	6.354796682798901584e-10	1.424032277554464627e-09	1.972145736756265103e-09	1.300319768090583757e-09	1.364452178081299531e-09
-4.950000000000000233e-02	-5.766461568853679586e-10	6.727573521414539157e-10	1.968311477614169345e-09	2.690597383229416619e-09	3.628489416337226101e-09	4.178719201045259723e-09	4.582094570312282325e-09	3.008727006472164363e-09	7.783007261633078473e-10	-7.124272310507053443e-10	1.001443569402337361e-10	4.411310276425288366e-10	1.229683636917103564e-09	1.777797096118903420e-09	1.105971127453222693e-09	1.170103537443938261e-09
-4.850000000000000144e-02	-6.395004912711297142e-10	6.099030177556921601e-10	1.905457143228408003e-09	2.627743048843654863e-09	3.565635081951464759e-09	4.115864866659497140e-09	4.519240235926521397e-09	2.945872672086402607e-09	7.154463917775461951e-10	-7.752815654364669966e-10	3.729002255447200631e-11	3.782766932567671327e-10	1.166829302531342015e-09	1.714942761733141871e-09	1.043116793067460938e-09	1.107249203058176298e-09
-4.750000000000000056e-02	-2.490394884893685956e-10	1.000364020537453124e-09	2.295918146010169070e-09	3.018204051625416344e-09	3.956096084733225413e-09	4.506325869441259447e-09	4.909701238708282050e-09	3.336333674868163674e-09	1.105907394559307365e-09	-3.848205626547059813e-10	4.277510253362330603e-10	7.687376960385281997e-10	1.557290305313103082e-09	2.105403764514902731e-09	1.433577795849222005e-09	1.497710205839937572e-09
-4.649999999999999967e-02	5.406751951611182779e-10	1.790078704187939842e-09	3.085632829660655581e-09	3.807918735275902855e-09	4.745810768383711924e-09	5.296040553091745132e-09	5.699415922358769389e-09	4.126048358518650599e-09	1.895622078209794084e-09	4.048941209957808404e-10	1.217465708986719934e-09	1.558452379689015021e-09	2.347004988963589800e-09	2.895118448165389656e-09	2.223292479499708723e-09	2.287424889490424497e-09
-4.549999999999999878e-02	1.079316121902826672e-09	2.328719630929648443e-09	3.624273756402364596e-09	4.346559662017611870e-09	5.284451695125420939e-09	5.834681479833454973e-09	6.238056849100477576e-09	4.664689285260359614e-09	2.434263004951502685e-09	9.435350477374892862e-10	1.756106635728428535e-09	2.097093306430723829e-09	2.885645915705298401e-09	3.433759374907098257e-09	2.761933406241417737e-09	2.826065816232132684e-09
-4.449999999999999789e-02	1.518819298054855133e-09	2.768222807081677110e-09	4.063776932554392022e-09	4.786062838169639710e-09	5.723954871277448779e-09	6.274184655985481987e-09	6.677560025252507071e-09	5.104192461412387454e-09	2.873766181103530525e-09	1.383038223889517747e-09	2.195609811880456789e-09	2.536596482582752083e-09	3.325149091857327069e-09	3.873262551059126511e-09	3.201436582393445578e-09	3.265568992384161352e-09
-4.349999999999999700e-02	1.849417226291183600e-09	3.098820735318005371e-09	4.394374860790721524e-09	5.116660766405968385e-09	6.054552799513778281e-09	6.604782584221810661e-09	7.008157953488834091e-09	5.434790389648715301e-09	3.204364109339859199e-09	1.713636152125846008e-09	2.526207740116785463e-09	2.867194410819079930e-09	3.655747020093654502e-09	4.203860479295455185e-09	3.532034510629773839e-09	3.596166920620489613e-09
-4.250000000000000305e-02	2.319798109294030143e-09	3.569201618320852121e-09	4.864755743793567860e-09	5.587041649408814721e-09	6.524933682516624617e-09	7.075163467224656997e-09	7.478538836491680427e-09	5.905171272651562465e-09	3.674744992342705535e-09	2.184017035128692964e-09	2.996588623119631799e-09	3.337575293821927093e-09	4.126127903096501252e-09	4.674241362298302349e-09	4.002415393632620175e-09	4.066547803623336363e-09
-4.150000000000000216e-02	2.040147299163563442e-09	3.289550808190385006e-09	4.585104933663101573e-09	5.307390839278348433e-09	6.245282872386158329e-09	6.795512657094190710e-09	7.198888026361214140e-09	5.625520462521095350e-09	3.395094182212239248e-09	1.904366224998225850e-09	2.716937812989165098e-09	3.057924483691459979e-09	3.846477092966034965e-09	4.394590552167835234e-09	3.722764583502153887e-09	3.786896993492869248e-09
-4.050000000000000128e-02	1.979268660688464655e-09	3.228672169715286632e-09	4.524226295188003199e-09	5.246512200803250059e-09	6.184404233911059128e-09	6.734634018619092336e-09	7.138009387886115766e-09	5.564641824045996976e-09	3.334215543737140461e-09	1.843487586523127476e-09	2.656059174514066724e-09	2.997045845216361605e-09	3.785598454490935764e-09	4.333711913692736860e-09	3.661885945027055100e-09	3.726018355017770874e-09
-3.950000000000000039e-02	1.517426273890419567e-09	2.766829782917241752e-09	4.062383908389957491e-09	4.784669814005204352e-09	5.722561847113015075e-09	6.272791631821046628e-09	6.676167001088070058e-09	5.102799437247952096e-09	2.872373156939095166e-09	1.381645199725082182e-09	2.194216787716021016e-09	2.535203458418316311e-09	3.323756067692891297e-09	3.871869526894691152e-09	3.200043558229009806e-09	3.264175968219725993e-09
-3.849999999999999950e-02	1.167325272768325110e-09	2.416728781795146674e-09	3.712282907267862827e-09	4.434568812883110101e-09	5.372460845990919170e-09	5.922690630698953205e-09	6.326065999965975808e-09	4.752698436125857845e-09	2.522272155817001330e-09	1.031544198602987724e-09	1.844115786593926973e-09	2.185102457296221647e-09	2.973655066570796633e-09	3.521768525772596488e-09	2.849942557106915969e-09	2.914074967097631329e-09
-3.749999999999999861e-02	1.167075790940530132e-09	2.416479299967352109e-09	3.712033425440067849e-09	4.434319331055315123e-09	5.372211364163124192e-09	5.922441148871158226e-09	6.325816518138180829e-09	4.752448954298062040e-09	2.522022673989206351e-09	1.031294716775192746e-09	1.843866304766131788e-09	2.184852975468426668e-09	2.973405584743001654e-09	3.521519043944801510e-09	2.849693075279120990e-09	2.913825485269836351e-09
-3.649999999999999772e-02	1.865476574321880434e-09	3.114880083348701998e-09	4.410434208821418564e-09	5.132720114436664597e-09	6.070612147544475321e-09	6.620841932252507701e-09	7.024217301519530304e-09	5.450849737679412341e-09	3.220423457370555826e-09	1.729695500156542841e-09	2.542267088147481676e-09	2.883253758849776970e-09	3.671806368124351542e-09	4.219919827326151398e-09	3.548093858660470465e-09	3.612226268651186653e-09
-3.549999999999999684e-02	1.671995693509227771e-09	2.921399202536049335e-09	4.216953328008764660e-09	4.939239233624012348e-09	5.877131266731821417e-09	6.427361051439854625e-09	6.830736420706878882e-09	5.257368856866760092e-09	3.026942576557903577e-09	1.536214619343890385e-09	2.348786207334829427e-09	2.689772878037124307e-09	3.478325487311699293e-09	4.026438946513499149e-09	3.354612977847818216e-09	3.418745387838533990e-09
-3.450000000000000289e-02	1.163544908211910811e-09	2.412948417238732582e-09	3.708502542711448322e-09	4.430788448326696009e-09	5.368680481434505078e-09	5.918910266142538286e-09	6.322285635409561716e-09	4.748918071569443753e-09	2.518491791260586824e-09	1.027763834046573219e-09	1.840335422037512467e-09	2.181322092739807555e-09	2.969874702014382127e-09	3.517988161216182397e-09	2.846162192550501463e-09	2.910294602541216824e-09
-3.350000000000000200e-02	5.560295972623519488e-10	1.805433106289173720e-09	3.100987231761889666e-09	3.823273137377136940e-09	4.761165170484946836e-09	5.311394955192978389e-09	5.714770324460002646e-09	4.141402760619883857e-09	1.910976480311027341e-09	4.202485230970145630e-10	1.232820111087953605e-09	1.573806781790248692e-09	2.362359391064823471e-09	2.910472850266623327e-09	2.238646881600941980e-09	2.302779291591658168e-09
-3.250000000000000111e-02	-4.956358348999773722e-11	1.199839925536824131e-09	2.495394051009540077e-09	3.217679956624787351e-09	4.155571989732596833e-09	4.705801774440629214e-09	5.109177143707653471e-09	3.535809579867534268e-09	1.305383299558677959e-09	-1.853446576553351552e-10	6.272269303356039122e-10	9.682136010378991033e-10	1.756766210312473882e-09	2.304879669514273738e-09	1.633053700848592805e-09	1.697186110839308372e-09
-3.150000000000000022e-02	-2.986257751310443609e-10	9.507777338957774101e-10	2.246331859368493149e-09	2.968617764983740423e-09	3.906509798091549492e-09	4.456739582799582700e-09	4.860114952066606957e-09	3.286747388226487754e-09	1.056321107917631445e-09	-4.344068492963817983e-10	3.781647386945572950e-10	7.191514093968524861e-10	1.507704018671427368e-09	2.055817477873227224e-09	1.383991509207546084e-09	1.448123919198261859e-09
-3.049999999999999933e-02	-8.590777955451671295e-10	3.903257134816546931e-10	1.685879838954370587e-09	2.408165744569617862e-09	3.346057777677427344e-09	3.896287562385460138e-09	4.299662931652483568e-09	2.726295367812364778e-09	4.958690875035086764e-10	-9.948588697105045152e-10	-1.822872817195654736e-10	1.586993889827296141e-10	9.472519982573043930e-10	1.495365457459104456e-09	8.235394887934234190e-10	8.876718987841389865e-10
-2.949999999999999845e-02	-1.478274925207270185e-09	-2.288714161804482069e-10	1.066682709292267532e-09	1.788968614907515013e-09	2.726860648015324082e-09	3.277090432723357290e-09	3.680465801990380720e-09	2.107098238150262344e-09	-1.233280421585942754e-10	-1.614055999372607570e-09	-8.014844113816683219e-10	-4.604977406793732860e-10	3.280548685952014930e-10	8.761683277970014004e-10	2.043423591313204673e-10	2.684747691220360347e-10
-2.850000000000000103e-02	-1.830336072200935060e-09	-5.809325631741132895e-10	7.146215622986024496e-10	1.436907467913849517e-09	2.374799501021659413e-09	2.925029285729691794e-09	3.328404654996716051e-09	1.755037091156597054e-09	-4.753891891522593579e-10	-1.966117146366272653e-09	-1.153545558375333405e-09	-8.125588876730384203e-10	-2.400627839846359285e-11	5.241071808033363179e-10	-1.477187878623445895e-10	-8.358637787162908664e-11
-2.750000000000000014e-02	-2.608039620503714100e-09	-1.358636111476892122e-09	-6.308198600417621478e-11	6.592039196110708915e-10	1.597095952718880374e-09	2.147325737426913168e-09	2.550701106693936598e-09	9.773335428538182219e-10	-1.253092737455037880e-09	-2.743820694669051279e-09	-1.931249106678112444e-09	-1.590262435975817149e-09	-8.017098267012423703e-10	-2.535963674994424111e-10	-9.254223361651232409e-10	-8.612899261744078803e-10
-2.649999999999999925e-02	-3.680113872006110780e-09	-2.430710362979289630e-09	-1.135156237506573477e-09	-4.128703318913263061e-10	5.250217012164831762e-10	1.075251485924516074e-09	1.478626855191539710e-09	-9.474070864857893697e-11	-2.325166988957434974e-09	-3.815894946171447959e-09	-3.003323358180509538e-09	-2.662336687478214244e-09	-1.873784078203639258e-09	-1.325670619001839609e-09	-1.997496587667520335e-09	-1.933364177676804974e-09
-2.549999999999999836e-02	-3.675385965157429612e-09	-2.425982456130607634e-09	-1.130428330657891688e-09	-4.081424250426445691e-10	5.297496080651649649e-10	1.079979392773197862e-09	1.483354762040221706e-09	-9.001280179989719993e-11	-2.320439082108753392e-09	-3.811167039322767204e-09	-2.998595451331827542e-09	-2.657608780629532662e-09	-1.869056171354958089e-09	-1.320942712153157820e-09	-1.992768680818838753e-09	-1.928636270828123393e-09
-2.450000000000000094e-02	-3.307342596275920673e-09	-2.057939087249098695e-09	-7.623849617763831630e-10	-4.009905616113601794e-11	8.977929769466734902e-10	1.448022761654706595e-09	1.851398130921730438e-09	2.780305670816113383e-10	-1.952395713227245281e-09	-3.443123670441257852e-09	-2.630552082450319431e-09	-2.289565411748024136e-09	-1.501012802473449150e-09	-9.528993432716492947e-10	-1.624725311937330228e-09	-1.560592901946614660e-09
-2.350000000000000006e-02	-2.852258464190169831e-09	-1.602854955163347853e-09	-3.073008296906322171e-10	4.149850759246149021e-10	1.352877109032424229e-09	1.903106893740457023e-09	2.306482263007481281e-09	7.331146991673622842e-10	-1.497311581141494025e-09	-2.988039538355507009e-09	-2.175467950364568175e-09	-1.834481279662273294e-09	-1.045928670387698515e-09	-4.978152111858984522e-10	-1.169641179851579385e-09	-1.105508769860863611e-09
-2.249999999999999917e-02	-2.312940261394630232e-09	-1.063536752367808462e-09	2.320173731049075102e-10	9.543032787201545518e-10	1.892195311827963827e-09	2.442425096535997035e-09	2.845800465803020465e-09	1.272432901962902089e-09	-9.579933783459544266e-10	-2.448721335559967825e-09	-1.636149747569028577e-09	-1.295163076866733489e-09	-5.066104675921586066e-10	4.150299160964130739e-11	-6.303229770560396839e-10	-5.661905670653242199e-10
-2.149999999999999828e-02	-2.560761748480387629e-09	-1.311358239453565651e-09	-1.580411398085005118e-11	7.064817916343970518e-10	1.644373824742206431e-09	2.194603609450239638e-09	2.597978978717263068e-09	1.024611414877144279e-09	-1.205814865431712030e-09	-2.696542822645725635e-09	-1.883971234654785973e-09	-1.542984563952490886e-09	-7.544319546779161066e-10	-2.063184954761162508e-10	-8.781444641417971839e-10	-8.140120541510816165e-10
-2.050000000000000086e-02	-3.156279491637551866e-09	-1.906875982610730302e-09	-6.113218571380144595e-10	1.109640484772326468e-10	1.048856081585042194e-09	1.599085866293075195e-09	2.002461235560098831e-09	4.290936717199800418e-10	-1.801332608588876474e-09	-3.292060565802889459e-09	-2.479488977811950210e-09	-2.138502307109655329e-09	-1.349949697835080344e-09	-8.018362386332805912e-10	-1.473662207298961628e-09	-1.409529797308246060e-09
